event_id,date_utc,time_utc,ticker,direction,event_type,score,path,dte,entry_price,spy_at_event,ret_1h_pct,ret_4h_pct,ret_eod_pct,ret_d1_pct,ret_d3_pct,spy_ret_eod_pct,excess_eod_pct,mfe_eod_pct,mae_eod_pct,factor_summary,screener_logic
ef3b734b9ae635ee,2026-04-17,14:58:49,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.32,,0.042,0.27,0.469,,,0.059,0.41,0.779,-0.424,transition:WAITING_to_APPROACHING|trigger:201.4|spot:200.57|reason:,
6e3ec74f0c447a4b,2026-04-17,15:00:18,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.41,,0.162,0.629,0.354,,,0.001,0.353,0.733,-0.469,transition:APPROACHING_to_WAITING|trigger:201.4|spot:200.28|reason:,
1ea24b900ff97187,2026-04-17,15:01:47,IWM,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,276.47,,0.289,-0.26,-0.217,,,0.001,-0.218,0.42,-0.546,,Screener detected $2.9M Net Premium Imbalance and 59 massive Darkpool prints.
bfe6fb10e5409e73,2026-04-17,15:01:47,IREN,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,48.17,,-0.476,-0.145,-0.477,,,0.001,-0.478,0.872,-1.785,,Screener detected $2.3M Net Premium Imbalance and 16 massive Darkpool prints.
94859b928f235298,2026-04-17,15:01:47,OKLO,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,69.48,,-1.615,-3.889,-3.932,,,0.001,-3.933,0.53,-4.493,,Screener detected $4.2M Net Premium Imbalance and 14 massive Darkpool prints.
e5d7d17d8fc20b6d,2026-04-17,15:04:17,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.41,,0.162,0.629,0.354,,,0.001,0.353,0.733,-0.469,transition:WAITING_to_APPROACHING|trigger:201.4|spot:200.4499|reason:,
67205a8307c22fb8,2026-04-17,15:11:57,?,CALL,PATROL_ENGINE_STALE,,,,,,,,,,,,,,,transition:_to_|trigger:|spot:|reason:,
2c9a623c66a4769f,2026-04-17,15:12:41,?,CALL,PATROL_ENGINE_STALE,,,,,,,,,,,,,,,transition:_to_|trigger:|spot:|reason:,
a616e0bb30b826df,2026-04-17,15:13:18,AVGO,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,402.07,,0.301,1.089,0.992,,,0.001,0.991,1.158,-0.137,,Pre-position CONFIRMED | AVGO: persistent CALL bias $+53.1M/day×5d | DP cluster @ 380.48 (val 2/4) | ++9.1% vs SPY
3802c318fb0734f0,2026-04-17,15:13:18,COIN,PUT,REJECTED_LOW_SCORE,20.3,,-1,213.0,,0.056,3.094,3.038,,,0.001,3.039,3.573,-0.662,persistence:0|smc:0|dp:10.4|greek:0|iv:0|open_conf:10|tod:0|ask_dom:0.56,Pre-position CONFIRMED | COIN: persistent CALL bias $+13.7M/day×5d | DP cluster @ 184.34 (val 2/4) | ++15.0% vs SPY
34b541eea1d25214,2026-04-17,15:13:18,SPY,PUT,REJECTED_LOW_SCORE,36.5,,6,710.74,,-0.165,0.098,-0.001,,,0.001,0.0,0.246,-0.232,persistence:7.4|smc:0|dp:9.3|greek:0|iv:0|open_conf:10|tod:0|ask_dom:1.0,Screener detected $8.2M Net Premium Imbalance and 90 massive Darkpool prints.
cb55778067b04085,2026-04-17,15:13:18,USO,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,113.33,,0.26,2.444,2.885,,,0.001,2.884,3.503,-0.344,,Screener detected $10.2M Net Premium Imbalance and 35 massive Darkpool prints.
cdb5c05b86be946e,2026-04-17,15:13:18,IGV,PUT,REJECTED_LOW_SCORE,20.5,,643,85.65,,0.058,0.572,0.514,,,0.001,0.515,1.039,-0.239,persistence:0.5|smc:0|dp:10.1|greek:0|iv:0|open_conf:0|tod:0|ask_dom:1.0,Screener detected $5.7M Net Premium Imbalance and 30 massive Darkpool prints.
cda54d18bbb3e4b9,2026-04-17,15:13:18,MU,PUT,REJECTED_LOW_SCORE,26.3,,6,452.61,,-1.275,-0.532,-0.175,,,0.001,-0.174,0.091,-1.631,persistence:6.0|smc:0|dp:10.5|greek:0|iv:0|open_conf:0|tod:0|ask_dom:1.0,Screener detected $76.3M Net Premium Imbalance and 16 massive Darkpool prints.
c31e92132b359a34,2026-04-17,15:13:18,PYPL,CALL,REJECTED_IV_CRUSH,0.0,,6,50.95,,0.334,-0.285,-0.088,,,0.001,-0.089,0.451,-0.971,,Screener detected $1.9M Net Premium Imbalance and 7 massive Darkpool prints.
ac0a95c65a8de859,2026-04-17,15:21:58,TSLA,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,406.19,,-0.064,-1.361,-1.219,,,0.001,-1.22,0.539,-1.659,,Pre-position CONFIRMED | TSLA: persistent CALL bias $+235.4M/day×5d | DP cluster @ 364.2 (val 1/4) | ++9.3% vs SPY
65aefb88bd5404f9,2026-04-17,15:21:58,GS,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,926.11,,0.278,-0.048,-0.012,,,0.001,-0.013,0.333,-0.552,,Screener detected $5.9M Net Premium Imbalance and 47 massive Darkpool prints.
4c2a5a68ea9ca821,2026-04-17,15:21:58,USO,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,113.33,,0.26,2.444,2.885,,,0.001,2.884,3.503,-0.344,,Screener detected $9.4M Net Premium Imbalance and 42 massive Darkpool prints.
ca893bc0b7afe86a,2026-04-17,15:21:58,SNDK,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,887.9,,1.377,3.727,2.884,,,0.001,2.883,4.798,-0.214,,Screener detected $1.3M Net Premium Imbalance and 37 massive Darkpool prints.
7d3134e578e008ae,2026-04-17,15:21:58,IGV,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,85.65,,-0.058,-0.572,-0.514,,,0.001,-0.515,0.239,-1.039,,Screener detected $5.0M Net Premium Imbalance and 30 massive Darkpool prints.
d21438e7f801ac7c,2026-04-17,15:21:58,CRCL,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,104.28,,0.719,1.563,0.978,,,0.001,0.977,2.282,-0.825,,Screener detected $1.9M Net Premium Imbalance and 26 massive Darkpool prints.
7d8ce7cb974f0ffb,2026-04-17,15:21:58,IONQ,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,44.58,,0.359,3.41,1.996,,,0.001,1.995,4.733,-0.695,,Screener detected $2.4M Net Premium Imbalance and 23 massive Darkpool prints.
c54d19521e31f65e,2026-04-17,15:21:58,SLV,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,74.45,,-0.067,-1.099,-1.578,,,0.001,-1.579,0.329,-1.806,,Screener detected $6.8M Net Premium Imbalance and 22 massive Darkpool prints.
06e57df63561e0f8,2026-04-17,15:21:58,MU,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,452.61,,1.275,0.532,0.175,,,0.001,0.174,1.631,-0.091,,Screener detected $80.0M Net Premium Imbalance and 17 massive Darkpool prints.
c15ccbc8c30afaa9,2026-04-17,15:21:58,ADBE,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,246.87,,-0.401,-0.992,-0.928,,,0.001,-0.929,0.126,-1.365,,Screener detected $1.6M Net Premium Imbalance and 17 massive Darkpool prints.
ebf25c8d658b2b0f,2026-04-17,15:32:40,DOCN,PUT,REJECTED_IV_CRUSH,0.0,,6,83.39,,-2.199,-2.679,-1.935,,,0.001,-1.934,0.091,-3.734,,Screener detected $1.7M Net Premium Imbalance and 2 massive Darkpool prints.
f276be3ba5e37e25,2026-04-17,15:39:58,NVDA,PUT,REJECTED_LOW_SCORE,25.3,,20,200.41,,-0.162,-0.629,-0.354,,,0.001,-0.353,0.469,-0.733,persistence:6.9|smc:0|dp:8.6|greek:0|iv:0|open_conf:10|tod:0|ask_dom:1.0,Pre-position APPROACHING | NVDA: persistent CALL bias $+225.2M/day×5d | DP cluster @ 196.49 (val 1/4) | ++4.7% vs SPY
acf5880c40b38f6e,2026-04-17,15:39:58,DIA,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,496.39,,0.081,-0.439,-0.437,,,0.001,-0.438,0.131,-0.512,,Screener detected $3.2M Net Premium Imbalance and 69 massive Darkpool prints.
888bb8fbef3907f3,2026-04-17,15:39:58,CRM,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,184.1,,-0.359,-1.037,-0.761,,,0.001,-0.762,0.397,-1.668,,Screener detected $2.8M Net Premium Imbalance and 33 massive Darkpool prints.
b3d0d516a7d1d7ed,2026-04-17,15:39:58,CRDO,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,152.38,,1.575,5.453,4.64,,,0.001,4.639,5.657,-0.19,,Screener detected $1.8M Net Premium Imbalance and 19 massive Darkpool prints.
c5642e6912653648,2026-04-17,15:39:58,ALK,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,46.62,,-1.08,-2.617,-2.595,,,0.001,-2.596,0.794,-3.421,,Screener detected $2.0M Net Premium Imbalance and 16 massive Darkpool prints.
67531ca99857d4ae,2026-04-17,15:39:58,RKLB,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,84.48,,0.734,0.39,-0.083,,,0.001,-0.084,1.988,-0.32,,Screener detected $4.3M Net Premium Imbalance and 14 massive Darkpool prints.
c61ae425fabcf209,2026-04-17,15:39:58,CAR,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,476.05,,-1.31,3.765,4.191,,,0.001,4.19,5.38,-4.881,,Screener detected $8.4M Net Premium Imbalance and 12 massive Darkpool prints.
02f1ddb6b84e58a8,2026-04-17,15:39:58,CENX,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,61.27,,0.612,1.575,1.098,,,0.001,1.097,2.864,-1.435,,Screener detected $2.3M Net Premium Imbalance and 4 massive Darkpool prints.
17db31ef3ec0bf2a,2026-04-17,15:47:22,HOOD,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,92.31,,-0.255,-1.647,-1.674,,,0.001,-1.675,0.764,-2.128,,Screener detected $12.3M Net Premium Imbalance and 41 massive Darkpool prints.
1f355ea103e62262,2026-04-17,15:47:22,SNDK,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,887.9,,1.377,3.727,2.884,,,0.001,2.883,4.798,-0.214,,Screener detected $3.5M Net Premium Imbalance and 31 massive Darkpool prints.
9985a602f13fc828,2026-04-17,15:47:22,CVNA,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,395.67,,-1.275,-2.005,-1.988,,,0.001,-1.989,0.31,-3.057,,Screener detected $1.5M Net Premium Imbalance and 31 massive Darkpool prints.
903b1ac565442c00,2026-04-17,15:47:22,WDC,PUT,REJECTED_LOW_SCORE,18.2,,27,367.12,,-2.002,-1.444,-1.46,,,0.001,-1.459,0.256,-2.405,persistence:0.1|smc:0|dp:8.7|greek:0|iv:10.4|open_conf:10|tod:0|ask_dom:1.0,Screener detected $2.8M Net Premium Imbalance and 25 massive Darkpool prints.
bddc6f8b5ced4c42,2026-04-17,15:47:22,ALK,CALL,REJECTED_LOW_SCORE,30.1,,153,46.62,,-1.08,-2.617,-2.595,,,0.001,-2.596,0.794,-3.421,persistence:1.3|smc:0|dp:9.6|greek:0|iv:0|open_conf:10|tod:0|ask_dom:0.95,Screener detected $2.1M Net Premium Imbalance and 16 massive Darkpool prints.
9241ba22035ef105,2026-04-17,15:47:22,ASTS,PUT,REJECTED_LOW_SCORE,21.7,,27,88.55,,1.389,3.292,2.479,,,0.001,2.48,4.105,-0.627,persistence:1.9|smc:0|dp:10.1|greek:0|iv:0|open_conf:0|tod:0|ask_dom:1.0,Screener detected $4.0M Net Premium Imbalance and 12 massive Darkpool prints.
0bb19099c851fdc1,2026-04-17,15:56:24,IGV,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,85.65,,-0.058,-0.572,-0.514,,,0.001,-0.515,0.239,-1.039,,Screener detected $5.0M Net Premium Imbalance and 44 massive Darkpool prints.
06c390d6bff7d858,2026-04-17,15:56:24,USO,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,113.33,,0.26,2.444,2.885,,,0.001,2.884,3.503,-0.344,,Screener detected $11.4M Net Premium Imbalance and 42 massive Darkpool prints.
0784c0af58bd5d67,2026-04-17,15:56:24,NBIS,PUT,REJECTED_LOW_SCORE,19.6,,90,156.47,,-1.016,-0.358,-0.064,,,0.001,-0.063,0.236,-1.879,persistence:0.2|smc:0|dp:10.3|greek:0|iv:0|open_conf:10|tod:0|ask_dom:0.96,Screener detected $9.7M Net Premium Imbalance and 40 massive Darkpool prints.
0b3578ef3798649d,2026-04-17,15:56:24,XHB,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,108.28,,0.212,-0.937,-0.951,,,0.001,-0.952,0.305,-1.81,,Screener detected $2.4M Net Premium Imbalance and 15 massive Darkpool prints.
5e95a3395ae1c358,2026-04-17,15:56:24,KRE,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,71.14,,0.38,-1.061,-1.005,,,0.001,-1.006,0.429,-1.244,,Screener detected $2.2M Net Premium Imbalance and 13 massive Darkpool prints.
b5ff0d20c6e66aaa,2026-04-17,16:01:13,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.74,,-0.214,0.329,0.12,,,-0.163,0.283,0.568,-0.633,transition:APPROACHING_to_WAITING|trigger:201.4|spot:200.3201|reason:,
f789a404ed268637,2026-04-17,16:02:04,NVDA,CALL,PATROL_PREPOSITION_TRANSITION,,,,200.74,,-0.214,0.329,0.12,,,-0.163,0.283,0.568,-0.633,transition:WAITING_to_APPROACHING|trigger:201.4|spot:200.53|reason:,
a642e772b3b7f1df,2026-04-17,16:05:31,MSTR,PUT,REJECTED_LOW_SCORE,20.9,,20,167.6,,1.301,0.656,0.805,,,-0.163,0.642,2.709,-0.334,persistence:2.2|smc:0|dp:9.0|greek:0|iv:0|open_conf:10|tod:0|ask_dom:1.0,Pre-position CONFIRMED | MSTR: persistent CALL bias $+27.7M/day×5d | DP cluster @ 137.44 (val 2/4) | ++12.4% vs SPY
c97a8fd593bab3ae,2026-04-17,16:05:31,GS,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,928.7,,-0.638,-0.302,-0.343,,,-0.163,-0.18,0.013,-0.829,,Screener detected $8.5M Net Premium Imbalance and 50 massive Darkpool prints.
d55b8344f59ec2f5,2026-04-17,16:05:31,JPM,CALL,REJECTED_LOW_SCORE,38.5,,27,314.07,,-0.783,-1.248,-1.137,,,-0.163,-0.974,0.089,-1.36,persistence:1.4|smc:20|dp:8.1|greek:0|iv:0|open_conf:0|tod:0|ask_dom:0.93,Screener detected $3.4M Net Premium Imbalance and 48 massive Darkpool prints.
f686a32af6d57b3c,2026-04-17,16:05:31,TQQQ,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,58.8,,-0.561,-0.255,-0.409,,,-0.163,-0.246,0.187,-1.327,,Screener detected $6.2M Net Premium Imbalance and 41 massive Darkpool prints.
c4d3acc4f27583b7,2026-04-17,16:05:31,BE,CALL,REJECTED_LOW_SCORE,31.5,,20,202.22,,-0.094,2.628,2.611,,,-0.163,2.774,3.021,-0.86,persistence:1.0|smc:0|dp:10.8|greek:0|iv:0|open_conf:10|tod:0|ask_dom:0.99,Screener detected $5.5M Net Premium Imbalance and 33 massive Darkpool prints.
620960c0c3fe448a,2026-04-17,16:05:31,INTC,CALL,REJECTED_IV_CRUSH,0.0,,6,69.0,,-0.514,-0.837,-1.116,,,-0.163,-0.953,0.029,-1.833,,Screener detected $2.7M Net Premium Imbalance and 29 massive Darkpool prints.
353829bfe696742f,2026-04-17,16:05:31,WULF,CALL,REJECTED_LOW_SCORE,31.9,,61,19.64,,0.586,4.442,4.813,,,-0.163,4.976,5.475,-1.451,persistence:1.2|smc:10|dp:10.9|greek:0|iv:0|open_conf:0|tod:0|ask_dom:1.0,Screener detected $3.4M Net Premium Imbalance and 3 massive Darkpool prints.
87f6beaef98315a5,2026-04-17,16:05:31,CIFR,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,17.75,,3.577,8.563,9.186,,,-0.163,9.349,9.296,-1.014,,Screener detected $4.4M Net Premium Imbalance and 2 massive Darkpool prints.
27c193ec86b45c60,2026-04-17,16:13:36,ORCL,PUT,REJECTED_LOW_SCORE,26.0,,61,177.16,,1.007,1.219,1.445,,,-0.163,1.282,2.145,-0.649,persistence:6.3|smc:0|dp:9.8|greek:0|iv:0|open_conf:0|tod:0|ask_dom:0.99,Screener detected $9.8M Net Premium Imbalance and 47 massive Darkpool prints.
efb628eb907d4108,2026-04-17,16:13:36,SLV,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,74.4,,-0.497,-1.666,-1.546,,,-0.163,-1.383,0.148,-1.734,,Screener detected $6.2M Net Premium Imbalance and 24 massive Darkpool prints.
5c805029c88fb4a5,2026-04-17,16:13:36,CLS,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,392.67,,0.704,0.811,1.104,,,-0.163,1.267,1.705,-0.213,,Screener detected $1.7M Net Premium Imbalance and 10 massive Darkpool prints.
3c8b2936fb4408be,2026-04-17,16:13:36,CENX,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,61.67,,0.456,2.199,0.512,,,-0.163,0.675,2.199,-2.073,,Screener detected $2.3M Net Premium Imbalance and 4 massive Darkpool prints.
ca6e1dc5d6ea81c2,2026-04-17,16:13:36,CIFR,CALL,WATCH_PULLBACK,43.4,PULLBACK,61,17.75,,3.577,8.563,9.186,,,-0.163,9.349,9.296,-1.014,persistence:3.8|smc:20|dp:9.7|greek:0|iv:0|open_conf:0|tod:0|ask_dom:1.0,Screener detected $4.9M Net Premium Imbalance and 2 massive Darkpool prints.
33bd49c370ae2b20,2026-04-17,16:17:22,CIFR,CALL,PATROL_FAST_RETEST,,PULLBACK,,17.75,,3.577,8.563,9.186,,,-0.163,9.349,9.296,-1.014,transition:_to_|trigger:|spot:|reason:bull_rejection_1min,
0b5a930136b5100c,2026-04-17,16:18:06,CIFR,CALL,PATROL_FAST_RETEST,,PULLBACK,,17.75,,3.577,8.563,9.186,,,-0.163,9.349,9.296,-1.014,transition:_to_|trigger:|spot:|reason:bull_rejection_1min,
35798d3230a3ec46,2026-04-17,16:18:36,AMZN,CALL,PATROL_PREPOSITION_TRANSITION,,,,253.84,,-0.056,-1.201,-1.221,,,-0.163,-1.058,0.178,-1.469,transition:CONFIRMED_to_APPROACHING|trigger:253.44|spot:253.43|reason:,
0ccbab47cd0bbed7,2026-04-17,16:18:45,CIFR,CALL,PATROL_FAST_RETEST,,PULLBACK,,17.75,,3.577,8.563,9.186,,,-0.163,9.349,9.296,-1.014,transition:_to_|trigger:|spot:|reason:bull_rejection_1min,
b941eed33f61a348,2026-04-17,16:19:16,AMZN,CALL,PATROL_PREPOSITION_TRANSITION,,,,253.84,,-0.056,-1.201,-1.221,,,-0.163,-1.058,0.178,-1.469,transition:APPROACHING_to_CONFIRMED|trigger:253.44|spot:253.55|reason:,
1c6bae6ba04b3754,2026-04-17,16:19:29,CIFR,CALL,PATROL_FAST_RETEST,,PULLBACK,,17.75,,3.577,8.563,9.186,,,-0.163,9.349,9.296,-1.014,transition:_to_|trigger:|spot:|reason:bull_rejection_1min,
a4caff1b8d89ba71,2026-04-17,16:20:52,CIFR,CALL,TRIGGER_PULLBACK_CONFIRMED,43.4,PULLBACK,61,17.75,,3.577,8.563,9.186,,,-0.163,9.349,9.296,-1.014,,Screener detected $4.9M Net Premium Imbalance and 2 massive Darkpool prints.
6a37e7a84e8d3c36,2026-04-17,16:20:52,TQQQ,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,58.8,,-0.561,-0.255,-0.409,,,-0.163,-0.246,0.187,-1.327,,Screener detected $6.8M Net Premium Imbalance and 52 massive Darkpool prints.
a8cb0482b766ae55,2026-04-17,16:20:52,GE,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,310.49,,-1.092,-1.803,-1.607,,,-0.163,-1.444,0.039,-2.139,,Screener detected $2.5M Net Premium Imbalance and 46 massive Darkpool prints.
0907d8ef8a50d36a,2026-04-17,16:20:52,VRT,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,306.54,,-0.248,0.163,0.281,,,-0.163,0.444,0.607,-1.024,,Screener detected $2.4M Net Premium Imbalance and 30 massive Darkpool prints.
8fbf9e23998feaa5,2026-04-17,16:20:52,BE,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,202.22,,-0.094,2.628,2.611,,,-0.163,2.774,3.021,-0.86,,Screener detected $5.3M Net Premium Imbalance and 28 massive Darkpool prints.
aec98d4686775b9b,2026-04-17,16:26:30,AMZN,CALL,PATROL_PREPOSITION_TRANSITION,,,,253.84,,-0.056,-1.201,-1.221,,,-0.163,-1.058,0.178,-1.469,transition:CONFIRMED_to_APPROACHING|trigger:253.44|spot:253.42|reason:,
d2b43e0e71a4c2e7,2026-04-17,16:27:54,MRVL,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,138.56,,0.57,0.88,0.859,,,-0.163,1.022,1.025,-0.585,,Screener detected $9.2M Net Premium Imbalance and 85 massive Darkpool prints.
e5a42eb88573de42,2026-04-17,16:27:54,XOP,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,157.91,,0.44,0.94,1.099,,,-0.163,1.262,1.422,-0.066,,Screener detected $5.5M Net Premium Imbalance and 33 massive Darkpool prints.
b6dd8e7158a0c87c,2026-04-17,16:27:54,INTC,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,69.0,,-0.514,-0.837,-1.116,,,-0.163,-0.953,0.029,-1.833,,Screener detected $3.5M Net Premium Imbalance and 20 massive Darkpool prints.
adf60b5e19114156,2026-04-17,16:27:54,ARM,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,164.35,,1.771,1.451,1.153,,,-0.163,1.316,2.431,-0.99,,Screener detected $5.3M Net Premium Imbalance and 13 massive Darkpool prints.
3f724cc31b31362f,2026-04-17,16:34:41,AMZN,CALL,PATROL_PREPOSITION_TRANSITION,,,,253.84,,-0.056,-1.201,-1.221,,,-0.163,-1.058,0.178,-1.469,transition:APPROACHING_to_TRIGGERED|trigger:253.44|spot:253.515|reason:,
ed2b8862bcf2613b,2026-04-17,16:36:13,AAPL,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,270.97,,-0.266,-0.299,-0.081,,,-0.163,0.082,0.192,-0.531,,Pre-position CONFIRMED | AAPL: persistent CALL bias $+65.0M/day×5d | DP cluster @ 258.94 (val 3/4)
d64f9e6515770883,2026-04-17,16:36:13,IGV,UNKNOWN,REJECTED_LOW_PREMIUM,0.0,,0,85.61,,-0.56,-0.648,-0.535,,,-0.163,-0.372,0.193,-0.987,,Screener detected $3.0M Net Premium Imbalance and 48 massive Darkpool prints.
cd8e0d0046c2c0c5,2026-04-17,16:36:13,EWY,UNKNOWN,REJECTED_BID_SIDE,0.0,,0,153.57,,-0.576,-1.068,-1.094,,,-0.163,-0.931,0.039,-1.329,,Screener detected $11.6M Net Premium Imbalance and 38 massive Darkpool prints.
625304c6bcf6089d,2026-04-17,16:36:13,GOOGL,CALL,REJECTED_LOW_SCORE,21.5,,61,338.98,,0.432,0.667,0.493,,,-0.163,0.656,0.985,-0.023,persistence:1.9|smc:0|dp:10.1|greek:0|iv:0|open_conf:0|tod:0|ask_dom:0.95,Screener detected $5.3M Net Premium Imbalance and 35 massive Darkpool prints.
47a1927e14e075a5,2026-04-17,16:36:13,KRE,CALL,WATCH_PULLBACK,40.7,PULLBACK,90,71.41,,-1.029,-1.358,-1.386,,,-0.163,-1.223,0.028,-1.624,persistence:1.4|smc:10|dp:9.5|greek:0|iv:0|open_conf:10|tod:0|ask_dom:1.0,Screener detected $7.9M Net Premium Imbalance and 17 massive Darkpool prints.
c84bdbd6d658a307,2026-04-17,16:38:08,AMZN,CALL,PATROL_PREPOSITION_TRANSITION,,,,253.84,,-0.056,-1.201,-1.221,,,-0.163,-1.058,0.178,-1.469,transition:TRIGGERED_to_CONFIRMED|trigger:253.44|spot:253.69|reason:,
733219a81904deff,2026-04-17,16:47:36,KRE,CALL,TRIGGER_PULLBACK_CONFIRMED,40.7,PULLBACK,90,71.41,,-1.029,-1.358,-1.386,,,-0.163,-1.223,0.028,-1.624,,Screener detected $7.9M Net Premium Imbalance and 17 massive Darkpool prints.
d327db851807bb64,2026-04-17,16:47:36,STM,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,44.36,,-0.124,-0.248,-0.338,,,-0.163,-0.175,0.383,-1.003,,Screener detected $3.2M Net Premium Imbalance and 23 massive Darkpool prints.
319d2bae8d77ef3b,2026-04-17,16:47:36,UNP,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,253.63,,-0.495,-0.984,-0.873,,,-0.163,-0.71,0.034,-1.047,,Screener detected $3.4M Net Premium Imbalance and 15 massive Darkpool prints.
17acc641175f3682,2026-04-17,16:47:36,CORZ,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,19.65,,0.331,0.967,1.018,,,-0.163,1.181,1.781,-1.068,,Screener detected $1.6M Net Premium Imbalance and 5 massive Darkpool prints.
b9ce1d8e6233bc82,2026-04-17,16:47:49,AMD,CALL,PATROL_PREPOSITION_TRANSITION,,,,279.66,,-0.121,-0.572,-0.912,,,-0.163,-0.749,0.139,-0.944,transition:WAITING_to_APPROACHING|trigger:280.74|spot:279.48|reason:,
50480461e5f6a747,2026-04-17,16:48:29,AMD,CALL,PATROL_PREPOSITION_TRANSITION,,,,279.66,,-0.121,-0.572,-0.912,,,-0.163,-0.749,0.139,-0.944,transition:APPROACHING_to_WAITING|trigger:280.74|spot:279.3|reason:,
a79e3cfe8fb6106e,2026-04-17,16:49:15,AMD,CALL,PATROL_PREPOSITION_TRANSITION,,,,279.66,,-0.121,-0.572,-0.912,,,-0.163,-0.749,0.139,-0.944,transition:WAITING_to_APPROACHING|trigger:280.74|spot:279.72|reason:,
556cb75731626161,2026-04-17,16:57:24,AMD,CALL,PATROL_PREPOSITION_TRANSITION,,,,279.66,,-0.121,-0.572,-0.912,,,-0.163,-0.749,0.139,-0.944,transition:APPROACHING_to_WAITING|trigger:280.74|spot:279.315|reason:,
9361bcd03d4dcdec,2026-04-17,16:57:53,SOXL,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,94.01,,-0.351,0.596,-0.053,,,-0.163,0.11,0.787,-1.574,,Screener detected $2.0M Net Premium Imbalance and 26 massive Darkpool prints.
e5e96664d223a1de,2026-04-17,16:57:53,EWZ,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,41.42,,-0.096,-0.447,-0.76,,,-0.163,-0.597,0.012,-0.881,,Screener detected $2.6M Net Premium Imbalance and 20 massive Darkpool prints.
b3aad6251e653af9,2026-04-17,16:57:53,UBER,UNKNOWN,REJECTED_NO_FLOW,0.0,,0,77.38,,-0.291,-0.33,-0.355,,,-0.163,-0.192,0.297,-0.714,,Screener detected $3.6M Net Premium Imbalance and 17 massive Darkpool prints.
1682cf5d7f2ddde1,2026-04-17,16:58:05,AMD,CALL,PATROL_PREPOSITION_TRANSITION,,,,279.66,,-0.121,-0.572,-0.912,,,-0.163,-0.749,0.139,-0.944,transition:WAITING_to_APPROACHING|trigger:280.74|spot:279.63|reason:,
c4eb38413d446f23,2026-04-17,17:07:24,AMD,CALL,REJECTED_LOW_SCORE,35.8,,20,279.4,,-0.674,-0.541,-0.82,,,0.062,-0.882,0.118,-0.852,persistence:7.2|smc:0|dp:8.8|greek:0|iv:0|open_conf:10|tod:0|ask_dom:1.0,Pre-position APPROACHING | AMD: persistent CALL bias $+105.6M/day×5d | DP cluster @ 278.23 (val 2/4) | ++14.4% vs SPY
